id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,label
72113,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,63,105,0,0,0,0,0,0,0,0,87,99,135,0,0,0,0,0,0,0,129,228,0
33586,0,1,low,69,90,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1
124199,0,0,high,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27,39,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,111,270,0
29524,0,0,low,18,72,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,123,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,339,1
50947,1,1,high,0,0,21,201,99,0,0,0,0,0,0,0,0,0,0,84,0,0,0,171,0,102,99,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,42,99,0
168443,1,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,102,129,126,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,3,3,165,384,0
27396,0,0,high,24,57,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,123,120,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,57,144,1
147091,0,0,low,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36946,0,0,mid,42,177,321,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,147,0,69,90,0,0,0,51,0,0,0,0,0,0,138,0,0,0,0,0,0,3,9,126,1
39752,0,1,high,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,204,0,27,0,177,174,6,99,0,0,0,174,0,0,0,0,0,0,180,0,90,0,0,0,0,0,42,51,1
149126,0,1,low,0,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
2892,0,0,low,3,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82698,0,0,mid,0,15,48,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,153,108,27,27,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,45,195,0
60600,1,1,low,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,0
49427,0,1,mid,0,0,27,24,0,0,0,0,0,0,0,0,0,0,120,18,0,0,0,30,21,153,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,51,213,0
111750,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,0
20647,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,207,495,1
137793,1,1,high,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,171,0,69,0,159,0,48,48,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,6,18,138,504,0
163334,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,27,81,81,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,27,45,0
127781,0,0,high,0,0,51,0,168,0,0,0,0,0,0,0,0,0,81,159,0,0,0,186,168,159,126,0,0,0,0,0,0,0,0,9,0,141,0,0,0,0,0,0,0,327,687,0
81699,0,1,mid,0,0,36,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,27,177,96,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,39,123,294,0
110222,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72409,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,732,0
90985,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,0
36437,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,165,15,15,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,255,747,1
129630,1,1,low,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,39,0,45,45,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,3,486,1638,0
160272,1,0,high,0,0,0,0,0,0,0,0,0,30,0,0,0,33,48,87,42,99,0,135,123,30,66,0,0,0,117,0,0,0,0,0,6,141,0,0,0,0,0,0,0,27,27,0
55940,0,1,mid,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,135,90,87,102,0,0,0,45,0,0,0,0,0,0,120,0,0,0,0,0,42,174,99,294,0
20497,0,1,high,6,63,111,123,213,0,0,0,0,0,0,0,0,0,0,198,0,51,0,192,186,63,63,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,3,24,294,750,1
82832,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165323,0,0,low,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0
89527,0,1,high,0,144,144,0,0,0,0,0,0,0,0,0,0,0,33,147,0,0,0,141,0,129,108,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,15,42,27,138,0
154713,0,0,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52577,0,0,high,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,198,147,93,93,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,15,54,0
42435,0,0,low,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,0,93,105,0,0,0,24,0,0,0,0,0,0,30,0,0,0,0,0,0,0,27,189,1
45592,0,1,high,0,0,39,12,0,0,0,0,0,0,0,0,0,0,0,36,0,12,0,24,0,54,54,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,60,195,1035,2679,0
91363,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,33,0
49073,0,1,mid,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,150,0,75,75,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,27,69,372,990,0
108499,0,1,low,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,135,399,0
136043,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,27,27,0
38159,0,0,high,39,39,132,0,84,0,0,0,0,0,0,0,0,0,0,78,0,0,0,54,66,45,45,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,84,129,1
157031,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,48,0
527,0,1,mid,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,30,0,120,117,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,12,1
91324,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,126,0,93,90,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,3,51,141,0
95092,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,21,0,15,15,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,3,15,12,30,0
165490,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,171,144,45,63,0,0,0,45,0,0,0,0,0,0,156,0,0,0,0,0,0,0,27,78,0
4491,0,0,mid,27,27,27,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,132,372,1
66061,1,1,high,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,192,48,174,0,192,192,18,126,0,0,0,45,0,0,0,18,213,0,150,0,0,0,0,0,21,75,219,492,0
17039,0,1,mid,84,165,261,0,114,0,0,0,0,0,0,0,0,0,0,114,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,3,54,195,909,1
29854,0,0,high,39,39,132,0,0,0,0,0,0,0,0,0,0,0,0,105,0,42,0,111,0,60,69,0,0,0,30,0,0,0,0,0,0,72,0,0,0,0,0,0,0,96,156,1
134075,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,18,0,0,0,0,0,99,69,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,120,279,0
45014,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,117,114,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,63,261,0
138093,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,6,18,0
140065,0,1,mid,0,57,57,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,102,99,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,15,135,0
93822,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,84,327,0
136570,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,156,0,87,87,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,24,57,270,780,0
22385,0,0,mid,0,69,153,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,102,105,27,48,0,0,0,45,0,0,0,0,0,0,129,0,0,0,0,0,0,0,93,351,1
105133,0,1,high,9,60,126,180,0,0,0,0,30,0,0,0,0,0,66,195,0,0,0,195,195,105,111,0,0,0,99,0,0,0,0,0,141,180,0,0,0,0,0,3,54,42,234,0
51470,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,0,0,0,0,66,27,36,0,0,0,0,0,0,0,0,0,0,51,0,9,0,0,0,0,0,6,9,0
76643,1,1,high,0,39,117,111,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,138,144,69,114,0,0,0,102,0,0,0,0,0,0,180,0,0,0,0,0,75,96,1683,4344,0
135112,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,12,183,582,0
24912,0,1,mid,66,144,144,105,78,0,0,0,0,0,0,0,0,0,123,39,0,48,0,129,141,153,99,0,0,0,45,0,0,0,0,0,48,102,0,0,0,0,0,117,186,672,1122,1
83015,0,0,high,24,24,102,0,0,0,0,0,0,0,0,0,0,0,18,48,0,33,0,57,0,12,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,12,18,243,426,0
156830,1,1,mid,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,807,0
104572,0,1,mid,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,60,102,0
12421,0,0,high,6,42,48,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,42,15,15,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1095,2910,1
15668,0,1,low,0,60,123,81,0,0,0,0,0,0,0,0,0,0,24,81,0,0,0,75,27,105,111,0,0,0,45,0,0,0,0,0,48,72,0,0,0,0,0,18,42,513,1227,1
126240,0,1,high,0,0,0,177,0,0,0,0,0,0,0,0,0,0,21,174,0,0,0,159,171,69,57,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,84,285,0
52594,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,72,0,0,0,171,99,69,51,0,0,0,51,0,0,0,0,0,0,156,0,0,0,0,0,9,45,129,291,0
37776,0,0,mid,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,87,0,57,57,0,0,0,0,0,0,0,0,0,63,21,0,0,0,0,0,6,6,444,606,1
111663,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,267,0
156666,0,1,low,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163003,0,1,mid,0,0,18,159,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
157035,1,1,high,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,0,12,12,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,42,708,2166,0
76798,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,207,0
125190,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,138,300,0
103513,0,1,mid,0,30,45,141,189,0,0,0,0,0,0,0,0,0,195,168,0,0,0,147,189,180,177,0,0,33,0,0,177,0,0,0,0,129,0,0,0,0,0,0,3,60,153,0
48902,1,1,high,18,69,177,0,0,0,0,0,0,0,0,0,0,0,0,195,0,135,0,180,171,111,150,0,0,0,99,0,0,0,0,0,0,171,0,0,0,0,0,258,537,1290,2883,0
16479,0,1,mid,33,87,138,0,138,0,0,0,0,0,0,0,0,0,18,129,0,0,0,111,0,129,135,0,0,0,45,0,0,0,0,0,0,114,0,0,0,0,0,6,12,144,252,1
8456,0,1,high,81,147,303,75,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,183,174,129,225,0,0,0,99,0,0,0,0,105,0,207,0,0,0,0,0,12,66,108,789,1
27545,0,1,low,9,24,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1
15700,0,1,high,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,18,9,48,48,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,174,234,1716,3465,1
133365,0,1,low,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,543,0
101039,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,39,39,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,3,198,429,0
71600,0,1,high,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,150,0,48,0,135,165,81,120,0,0,0,96,0,0,0,0,0,0,165,0,0,0,0,0,0,6,153,735,0
103561,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
108994,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,9,99,0
70642,1,1,high,6,24,24,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,12,39,681,1395,0
111369,0,1,low,0,0,33,0,0,0,0,0,0,0,0,0,0,0,24,78,0,0,0,78,45,75,81,0,0,0,48,0,0,0,0,0,0,63,0,0,0,0,0,48,81,363,891,0
68854,0,1,mid,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,45,96,0
57171,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,156,522,0
72430,0,1,low,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123,0
70262,0,0,mid,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,99,0,105,102,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,12,12,0
57124,0,0,low,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70176,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87446,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,12,63,0
113858,1,1,high,0,0,6,141,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,165,150,111,108,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,15,36,1185,2478,0
76451,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,84,81,0,0,0,0,0,0,0,0,0,45,39,0,0,0,0,0,0,3,0,27,0
149871,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,42,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,24,63,0
22980,0,1,high,30,111,111,33,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,66,48,39,63,0,0,0,0,0,39,0,0,0,0,99,0,0,0,0,0,0,0,3,9,1
48388,1,1,low,0,0,21,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,474,0
80654,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0
95005,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,24,0,21,21,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,72,303,0
27261,1,1,mid,24,36,36,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,57,0,21,21,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,228,996,1
166846,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,132,189,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,12,63,15,81,0
136609,0,0,low,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70157,0,0,low,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,93,90,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,396,816,0
127358,0,1,mid,0,36,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,21,39,135,306,0
52930,0,0,mid,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
157905,1,1,high,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,51,0,0,84,81,21,93,111,0,0,0,48,0,0,0,0,0,0,54,0,0,0,0,0,12,12,513,1350,0
83311,0,1,high,0,0,0,192,132,0,0,0,0,0,0,0,0,0,0,126,0,0,0,138,135,87,102,0,0,0,42,0,0,0,0,0,0,102,0,0,0,0,0,0,0,225,786,0
5107,0,0,high,0,0,3,192,171,0,0,0,0,0,0,0,0,0,66,147,0,0,0,177,147,81,90,0,0,0,102,0,0,0,0,0,0,147,0,0,0,0,0,0,0,39,93,1
22780,0,0,mid,72,126,192,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,27,126,6,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,18,363,789,1
52193,0,1,low,0,0,48,18,0,0,0,0,0,0,0,0,0,0,9,30,0,0,0,48,24,27,24,0,0,0,0,0,0,0,0,0,24,45,0,0,0,0,0,0,0,12,21,0
31629,0,1,low,0,42,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,336,933,1
9402,0,0,low,24,27,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,174,318,318,1
134799,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,612,0
51979,0,0,high,0,0,0,9,0,0,0,0,0,0,0,0,0,0,186,198,0,0,0,225,219,243,180,0,0,0,105,0,0,0,0,0,60,207,0,0,0,0,0,0,0,0,0,0
18228,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,324,1
59260,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0
51142,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,21,0,45,42,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,6,0
53677,0,1,high,0,18,54,138,0,0,0,0,0,0,0,0,0,0,51,186,0,0,0,171,174,90,96,0,0,0,87,0,0,0,0,0,0,141,0,0,0,0,0,0,21,189,447,0
151361,0,1,mid,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,42,99,0
61518,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,102,0,0,0,27,0,153,117,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,51,147,159,618,0
116682,0,0,high,33,363,363,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,126,27,60,60,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,72,81,474,1782,0
18316,0,1,high,60,117,156,66,0,0,0,0,0,0,0,0,0,0,0,147,0,12,0,132,132,84,93,0,0,0,27,0,0,0,0,0,0,126,0,0,0,0,0,18,36,402,600,1
107927,0,0,mid,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,360,0
98247,0,1,high,12,90,114,87,0,0,0,0,0,0,0,0,0,0,45,207,0,0,0,186,198,93,69,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,15,42,270,930,0
69506,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0
7091,0,1,high,0,0,27,69,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,93,0,81,81,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,18,165,528,1
50822,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,174,120,33,54,0,0,0,51,0,0,0,0,0,12,156,0,0,0,0,0,0,0,3,6,0
30539,0,0,mid,21,21,69,0,0,0,0,0,0,0,0,0,0,0,39,21,0,0,0,33,69,24,24,0,0,36,42,0,0,0,0,0,0,18,0,0,0,0,0,9,9,270,594,1
109386,0,1,low,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
15687,0,1,low,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,39,9,75,1
49330,0,1,high,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,48,114,429,0
110480,0,1,high,0,0,6,186,0,0,0,0,0,0,0,0,0,0,0,180,0,150,0,183,201,129,210,0,0,0,0,0,0,0,0,0,84,150,0,0,0,0,0,0,0,135,438,0
112137,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,108,129,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,15,24,117,189,0
23765,0,0,high,0,0,21,60,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,111,105,99,96,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,549,1257,1
96835,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,0,30,0,33,0,39,18,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,27,1515,3729,0
52342,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,147,33,93,93,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,249,1008,0
137800,0,1,high,0,36,36,21,87,0,0,0,0,0,0,0,0,0,0,78,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,54,138,0
19403,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
